title,developer,url,published_date,price,genre,description,tags
Cut-Out-Master,MiqosGER,https://miqosger.itch.io/cut-out-master,27 April 2025 @ 14:59 UTC,,,A casual cutting game (Game-Jam Project),"['2D', 'Casual', 'Indie', 'Singleplayer']"
Pack To Basics - Dev Cove GameJam 2025,citroner,https://citroner.itch.io/pack2basics,27 April 2025 @ 14:59 UTC,,Interactive Fiction,Pack your bag. It's time to leave.,[]
A Second Chance,RandomTreeGames,https://randomtreegames.itch.io/escape-from-the-underworld,27 April 2025 @ 14:57 UTC,,Action,Fight for a Second Chance at Life,[]
Deadline,bladeefan56,https://bladeefan56.itch.io/deadline,27 April 2025 @ 14:57 UTC,,Platformer,SAE Creative-Jam submision,[]
Handle'nt,farukb,https://farukb.itch.io/handlent,27 April 2025 @ 14:56 UTC,,Action,Handle'nt,['Hack and Slash']
Scratch'a Click,vebonczynski,https://vebonczynski.itch.io/scratchaclick,27 April 2025 @ 14:56 UTC,,,,"['Casual', 'Cats', 'Clicker', 'Dogs']"
Reality Time Racer,saturnhafen,https://saturnhafen.itch.io/reality-time-racer,27 April 2025 @ 14:55 UTC,,Racing,Drive around a racetrack using motion-controls*!,"['motion-control', 'No AI']"
Dive For Your Life,FabianSmi,https://fabiansmi.itch.io/dfyl,27 April 2025 @ 14:55 UTC,,Adventure,,[]
Ropeat,InsaneDev,https://insanedev.itch.io/ropeat,27 April 2025 @ 14:54 UTC,,,,[]
Dimilix Survivor,Slip,https://dimensionslip.itch.io/dimilix-survivor,27 April 2025 @ 14:53 UTC,,Survival,How many Dimitris does it take to catch a Felix?,[]
Bunny Ware,happy dev,https://happy-dev.itch.io/bunny-ware,27 April 2025 @ 14:51 UTC,,Action,Funny minigame about a rabbit,"['2D', 'Funny', 'Godot', 'minigames', 'No AI', 'Pixel Art', 'Point & Click', 'Retro', 'Singleplayer']"
4Shot4Kill (WIP),kexaman,https://kexaman.itch.io/four-shot-four-kill,,,Action,Fight enemies on an exoplanet as a soldier who is known to survive death itself - but not for too long.,[]
4Shot4Kill (WIP),kexaman,https://kexaman.itch.io/four-shot-four-kill,,,Action,Fight enemies on an exoplanet as a soldier who is known to survive death itself - but not for too long.,[]
Cyber Factor: Overload,Emo Games,https://emogames.itch.io/cyber-factor-overload,,,Action,Control a cyborg ninja and destroy evil robots in this concise puzzle-action game!,[]
Project Unknown 2D -- Final Project by Sean Ye,Sean Ye,https://sean-ye.itch.io/project-unknown-2d-final-project-by-sean-ye,27 April 2025 @ 14:48 UTC,,,,[]
Everroad,GoktugKaraca,https://goktugkaraca.itch.io/everroad,27 April 2025 @ 14:45 UTC,,Racing,Gülücük,[]
Altered Mind,revkae,https://revkae0.itch.io/altered-mind,,,,,[]
Control is CTRL,koalalone,https://koalalone.itch.io/control-ctrl,,,Puzzle,,[]
Sigrun is Oath,Batuhan Demirci,https://batuhan-demirci.itch.io/sigrun-is-oath,27 April 2025 @ 14:42 UTC,,Puzzle,Scandinavian Mythology inspired puzzle game,"['2D', 'mythology', 'No AI']"
Catpocalypse Now,Daenni,https://daenni.itch.io/catpocalypse-now,27 April 2025 @ 14:41 UTC,,Action,"Wreak havoc as a cat with a blaster! Fling cars or street lights, and cause ultimate chaos!","['Cats', 'Physics', 'Sandbox']"
Square Challenge! Get to 100.,727studios,https://727studios.itch.io/square-challenge-get-to-100,27 April 2025 @ 14:40 UTC,,,Square Challenge Get to 100 is a game where you have to get your score to 100(witch is very hard).,"['Endless', 'hard']"
Beach Reaper,Val,https://valsprites.itch.io/beachreaper,27 April 2025 @ 14:37 UTC,,Survival,"Collect souls, level up, acquire possessions!",[]
Lucky Strike,Rami Deniz,https://rami-deniz.itch.io/lucky-strike,27 April 2025 @ 14:36 UTC,,Action,,[]
LUCID,pixel.mete,https://alimete.itch.io/lucid,27 April 2025 @ 14:31 UTC,,Platformer,platformer,"['2D', 'Action-Adventure', 'Fantasy', 'Pixel Art', 'Short', 'Singleplayer']"
Border Patrol Simulator,CarlTheTrooper,https://carlthetrooper.itch.io/border-patrol-simulator,27 April 2025 @ 14:31 UTC,,,Protect Your country from traitors!,[]
Mirror Within,ThePareable,https://thepareable.itch.io/mirror-within,,,Role Playing,,[]
Rent-A-Farm,Lily J,https://lilytengoku.itch.io/rent-a-farm,27 April 2025 @ 14:28 UTC,,Strategy,,"['Farming Simulator', 'Roguelike']"
He was just tired,BlueROSE404,https://bluerose404.itch.io/he-was-just-tired,,,Visual Novel,A student is called for an interview to discuss a crime that occurred at her school.,[]
Ezeckiel Escape,Celyan_Frelat,https://celyan-frelat.itch.io/ezeckiel-escape,27 April 2025 @ 14:24 UTC,,Puzzle,,"['esma', 'student']"
Lawn Fighter,tomtom8888,https://tomtom8888.itch.io/lawn-fighter,27 April 2025 @ 14:18 UTC,,,Fight And Mow,"['challenge', 'chill', 'Cozy', 'Funny', 'lawn']"
Furry Fishery,Pokii24,https://pokii24.itch.io/furry-fishery,27 April 2025 @ 14:15 UTC,,Interactive Fiction,Xavier and Anthony's Fishy Business,"['Furry', 'Pixel Art', 'Roguelike', 'storygame']"
Shuttle Explorer,Seiliedig,https://seiliedig.itch.io/shuttle-explorer,,,Survival,,[]
Growing Pains,jamie_devs,https://jamie-devs.itch.io/growing-pains,27 April 2025 @ 14:14 UTC,,Survival,"Growing pains is a quirky, heartfelt survival game where you experience the journey of life before it even begins!",[]
LETS PLAY: SPECTRE! Spooky Games Saturday,roguuu,https://roguuu.itch.io/letsplay-spectre,27 April 2025 @ 14:13 UTC,,,Come watch for a cozy night of spooky gaming.,[]
Avant la Chute,Shinza,https://shinzaburo.itch.io/avant-la-chute,,,Interactive Fiction,Visual Noval horrifique sur le thème angélique biblique,[]
Velocity Rush,eronskiee,https://eronskiee.itch.io/velocity-rush,27 April 2025 @ 14:09 UTC,,Strategy,Just Enjoy The Game!!,['2D']
Pill Rush,MarkThePotat,https://markthepotat.itch.io/pill-rush,27 April 2025 @ 14:03 UTC,,Puzzle,Grandma's pills won't sort themselves),[]
心靈雞排,cccbeginner,https://cccbeginner.itch.io/chicken-steak-for-the-soul,,,Interactive Fiction,相信自己的聲音，別被旁門左道給疑惑,[]
outside,cuktares,https://cuktares.itch.io/outside,27 April 2025 @ 14:00 UTC,,Puzzle,"""Üç farklı kişilik, tek büyük macera!""",[]
Enlarge your Eggplant,Zamakeur,https://zamakeur.itch.io/enlarge-your-eggplant,27 April 2025 @ 13:58 UTC,,Educational,A very serious game about the HARDship of farming,"['Clicker', 'Indie', 'Pixel Art']"
Pokii Race Test,pokii,https://pokii.itch.io/pokii-race-test,27 April 2025 @ 13:55 UTC,,Simulation,Inspired by Horse Race Test! Includes Fake Gambling!,"['2D', 'Godot', 'hrt', 'Prototype']"
Piyon_Hikarii,HayrettinCalban,https://hayrettincalban.itch.io/piyon-hikarii,27 April 2025 @ 13:55 UTC,,,,[]
Casino Break,felaix,https://felaix.itch.io/discmaster-jam-project,27 April 2025 @ 13:54 UTC,,Card Game,"Beat Fatso, or will you get broke - again? A submission for the discmaster jam 2025","['2D', '3D', 'Atmospheric', 'First-Person', 'No AI', 'Retro', 'Short', 'Turn-based']"
Mindfield,ValotraPru,https://valotrapru.itch.io/mindfield,27 April 2025 @ 13:53 UTC,,Action,"Fighting myself, so real!","['2D', 'Pixel Art', 'Top-Down']"
Oxygen,GameTech33,https://gametech33.itch.io/oxygen,27 April 2025 @ 13:50 UTC,,Platformer,,"['2D', 'oxygen', 'pixel', 'Singleplayer']"
Lost Sentinel,erenerkek,https://erenerkek.itch.io/lost-sentinel,27 April 2025 @ 13:48 UTC,,,,[]
Project Dexxal,NPCISBETTER1112eeee,https://npcisbetter1112eeee.itch.io/project-dexxal,27 April 2025 @ 13:48 UTC,,,,[]
Fight with blackthorns,xantezza,https://xantezza.itch.io/fight-with-blackthorns,27 April 2025 @ 13:48 UTC,,,WebGL Multiplayer Game! Bring your friends!,[]
Fight with blackthorns,xantezza,https://xantezza.itch.io/fight-with-blackthorns,,,,WebGL Multiplayer Game! Bring your friends!,[]
Scratch Space Program,BEGY02300,https://begy02300.itch.io/scratch-space-program,27 April 2025 @ 13:48 UTC,,Action,#fun,['No AI']
ping py pong,Hamza-123N,https://hamza-123n.itch.io/ping-py-pong,27 April 2025 @ 13:46 UTC,,,a ping pong game made with python without an engine,"['2D', 'ping-pong', 'pong', 'python']"
Araf Kargo,KikaruDev,https://kikaru.itch.io/araf-kargo,,,Platformer,,[]
Candycorn Adventure,BRAZILIUS,https://brazilius.itch.io/candycorn-adventure,27 April 2025 @ 13:45 UTC,,Shooter,2D roguelike autoshooter,"['2D', 'autoshooter', 'Roguelike']"
Very Quality Zombie Game,Batuhan0156,https://batuhan0156.itch.io/veryqualityzombiegame,27 April 2025 @ 13:45 UTC,,Action,Zombie and gun,"['2D', 'Pixel Art', 'Unity', 'Zombies']"
Submerged Minds,damomaiden,https://damomaiden.itch.io/submerged-minds,,,,First-Person Horror set on an oil rig made in Unreal,[]
Piyon_Hikari,HayrettinCalban,https://hayrettincalban.itch.io/piyon-hikari,27 April 2025 @ 13:37 UTC,,,,[]
Plantes vs Fourmis (plants vs ants),Bantou,https://bantou.itch.io/plantes-vs-fourmis,,,Strategy,Build your ant colony,[]
Ravish Thy Princess,Majkelele,https://majkelele.itch.io/ravish-thy-princess,27 April 2025 @ 13:28 UTC,,Puzzle,Help The Night escape from an evil town with his Princess by placing correct street signs.,"['Isometric', 'Medieval', 'Short', 'Singleplayer']"
sharp attack shark,ROYAL ALZAIN GAMES,https://royal-alzain-games.itch.io/httpsgdgamesgames83a975c0-8ea8-4ded-8c28-51835dafaeec,27 April 2025 @ 13:28 UTC,,,,[]
Ninja Garden,Acedio,https://acedio.itch.io/ninja-garden,27 April 2025 @ 13:27 UTC,,Action,Just a shinobi tending to his flowers.,['Gardening']
Triccup,FastJelloStudio,https://fastjellostudio.itch.io/triccup,27 April 2025 @ 13:27 UTC,,,Read the signs and pick the correct cup before your opponent to earn their chips!,"['casino', 'No AI', 'Pixel Art', 'PvP']"
Sprunked Plus(The Fanmade Mod),Shiftlock1920,https://shiftlock1920.itch.io/sprunked-plus,,,,,[]
Gift Grabber,TheChainsawBoy,https://thechainsawboy.itch.io/gift-grabber,,,Platformer,Grab all the presents in 12s,[]
Josiah's Puzzle Collection,Dodecaplex3BLD,https://dodecaplex3bld.itch.io/josiahs-puzzle-collection,,,Puzzle,Collection of grid-based puzzle games,[]
Garbage Carnage,FrenkyBojler,https://frenkybojler.itch.io/the-garbage-man,27 April 2025 @ 13:16 UTC,,Racing,Brno Game Jam 2025,"['3D', 'Arcade', 'Casual', 'Short']"
Test Lab of Puzzles,FromageBrie,https://fromagebrie.itch.io/test-lab-of-puzzles,27 April 2025 @ 13:15 UTC,,Puzzle,,"['2D', 'Difficult', 'Pixel Art', 'Short', 'Singleplayer', 'Unity']"
Snarly Depths,Kolaya,https://kolaya.itch.io/snarly-depths,27 April 2025 @ 13:13 UTC,,Survival,,[]
Remember the Truth,SemOnGame,https://semon111.itch.io/remember-the-truth,27 April 2025 @ 13:12 UTC,,Puzzle,Remember the room and don't be fooled...,"['2D', 'Pixel Art', 'Short', 'Unity']"
Calculator Farm Attack,Chewy,https://panda155ninja.itch.io/calculator-farm-attack,27 April 2025 @ 13:09 UTC,,,,[]
Suburban Descent,CAGD,https://cagd.itch.io/suburban-descent,27 April 2025 @ 13:05 UTC,,Survival,Rouge-like game with Survivor Horror elements,"['Horror', 'Roguelite']"
Algues Survivors,Nemo Brunschwig,https://nemo-brunschwig.itch.io/algues-survivor,27 April 2025 @ 13:04 UTC,,Puzzle,survive as long as you can,"['2D', 'algae', 'Arcade', 'nantes', 'No AI', 'scientific-game-jam', 'Singleplayer', 'survie', 'Unity']"
Tung Tung Sahur's Holy Adventure,Robbe Heyde,https://monkey-niples.itch.io/tung-tung-tung-sahur,27 April 2025 @ 12:58 UTC,,,Play as Tung Tung Sahur and avenge the pope with your army of brainrot animals on a JRPG adventure through Italy.,[]
Comic Story,Michał Dyło,https://michal-dylo.itch.io/comic-story,,,Puzzle,Ultra short nano game,[]
Cheetah Racer 3D,ZoltX,https://zoltx.itch.io/cheetah-racer-3d,,,Racing,"racing, but cool, now in 3D",[]
Foilaĝe,Disco Angels,https://disco-angels.itch.io/foilage,27 April 2025 @ 12:53 UTC,,Action,,['Aliens']
PYRAMID,Ap0ll1n,https://ap0ll1n.itch.io/pyramid,27 April 2025 @ 12:52 UTC,,Adventure,"Explore acient pyramid, watch enviroment closely and avoid traps.",[]
Pong (My first game),Disco69,https://disco69.itch.io/pong-my-first-game,27 April 2025 @ 12:52 UTC,,,,[]
Battle Of Tokyo in 2025,Samurai Game Studio,https://samurai-game-studio.itch.io/battle-of-tokyo-in-2025,27 April 2025 @ 12:50 UTC,,Action,TPS themed on the story of Nine-Tails.,"['Indie', 'Singleplayer']"
Horse Race,Ste's Project,https://stesproject.itch.io/horse-race,27 April 2025 @ 12:49 UTC,,Racing,"Saddle up and gallop into the action in this thrilling multiplayer showdown where speed, strategy, and luck collide!","['2D', 'Casual', 'Cozy', 'Funny', 'Godot', 'Indie', 'Multiplayer', 'PvP', 'Short', 'Top-Down']"
Death Forest Mobile,kawatan,https://kawatan.itch.io/death-forest-mobile,27 April 2025 @ 12:49 UTC,,Adventure,,"['Dark', 'death-forest', 'Horror', 'Indie', 'mobile', 'old-school-games', 'PSX (PlayStation)', 'Short', 'Singleplayer', 'Unity']"
Desktop Cat Pet /猫咪桌面精灵,baizeQwQ,https://baizeqwq.itch.io/desktop-cat-pet,,,,,[]
GridBeat,kris659,https://kris659.itch.io/gridbeat,27 April 2025 @ 12:45 UTC,,Action,A rythmic endless runner.,"['3D', 'Endless', 'Endless Runner', 'Music', 'Neon', 'Singleplayer', 'Unity']"
Lightspeed,ganko-pi,https://ganko-pi.itch.io/lightspeed,27 April 2025 @ 12:42 UTC,,Platformer,Dodge the projectiles with your light ball.,"['acceleration', 'High Score', 'light', 'Space', 'speed', 'travel']"
Grave Rogue Game Boy,Madsox Games,https://madsoxgames.itch.io/grave-rogue-game-boy,,$4,Adventure,,[]
Growing Watermelons,Chamooze,https://chamooze.itch.io/growing-suika,,,,,[]
Space Terror,SimJo Fiction,https://simjo-fiction.itch.io/space-terror,27 April 2025 @ 12:31 UTC,,Shooter,,"['2D', 'Space']"
Tic Tac Toe,"Berke ""Rui"" Kanlıkılıç",https://berkekanlikilic.itch.io/tic-tac-toe,27 April 2025 @ 12:31 UTC,,Puzzle,,['Local multiplayer']
Angry shot,ROYAL ALZAIN GAMES,https://royal-alzain-games.itch.io/angry-shot-com,27 April 2025 @ 12:30 UTC,,,its a shooting a one ball into the object by the user using the mouse,[]
Rose Garden,BigAwesome,https://bigawesome.itch.io/rose-garden,27 April 2025 @ 12:25 UTC,,Strategy,Rose Garden,"['2D', 'Indie', 'No AI', 'overgrown', 'Singleplayer', 'Tower Defense']"
Tower Defense,Sorydial500.,https://sorydial500.itch.io/tower-defense,27 April 2025 @ 12:25 UTC,,,,[]
DroneXtreme,MarkHogan,https://markhogan.itch.io/dronextreme,27 April 2025 @ 12:25 UTC,,Simulation,FPV Drone Racing Game,"['Arcade', 'Multiplayer']"
Expedition Universe,SimJo Fiction,https://simjo-fiction.itch.io/expedition-universe,27 April 2025 @ 12:20 UTC,,Shooter,Space Shooter,"['2D', 'Pixel Art', 'Singleplayer', 'Space']"
Frogbert,Cayer-D9,https://cayer-d9.itch.io/frogbert,27 April 2025 @ 12:20 UTC,,,,[]
MORTADELLO COMBATELLO,Dan,https://danchicu.itch.io/mortadello-combatello,27 April 2025 @ 12:19 UTC,,Fighting,The First-Ever Italian Brainrot Fighting Game.,"['AI Generated', 'brainrot', 'Controller', 'italian', 'Multiplayer', 'PvP', 'Unity', 'War']"
Escape Room,CarlitvsDev,https://carlitvsdev.itch.io/escape-room,,,Puzzle,¿Cuánto será el mínimo tiempo que puedas tardar en escapar?,[]
Floramino,Luxille,https://luxille.itch.io/floramino,,,Puzzle,"Plant flowers in your garden, deal with pesky weeds, and fulfill as many orders as you can before the end of spring!",[]
Da Rock ad Roll,Kofiyok,https://kofiyok.itch.io/da-rock-ad-roll,27 April 2025 @ 12:13 UTC,,Action,"Босс раш с мехами, рокерами и рокершами!",[]
Coin Dropper,mizuki_game,https://mizuki-game.itch.io/coin-dropper,27 April 2025 @ 12:13 UTC,,Puzzle,,"['3D', 'Brain Training', 'Casual', 'Endless', 'Godot', 'High Score', 'Physics']"
There Are Signs,Muppetsg2,https://muppetsg2.itch.io/there-are-signs,27 April 2025 @ 12:12 UTC,,Platformer,,"['2D', 'japan', 'kawai', 'One-shot', 'Short']"
Granny's Gamble,mayoBT,https://mayobt.itch.io/grannys-gamble,,,,You're a grandma on bad terms with the mafia. Do what it takes at the casino to save your grandchildren,[]
G.R.E.B,PixLev,https://pixlev.itch.io/greb,27 April 2025 @ 12:11 UTC,,,I combine genres),[]
Who Pulls the Trigger?,siohi,https://siohi.itch.io/who-pulls-the-trigger,27 April 2025 @ 12:10 UTC,,Strategy,Bluff or Bullet.Who Pulls the Trigger?,['3D']
AUDITORY TESTING [DEMO],MrGuineaBird,https://mrguineabird.itch.io/auditory-testing,27 April 2025 @ 12:08 UTC,,,It can hear your fear...,"['Horror', 'Indie', 'No AI', 'Pixel Art', 'Retro', 'Survival Horror']"
Luigi's Picture Poker Upgraded,jibanyand,https://jibanyand.itch.io/luigis-picture-poker-upgraded,27 April 2025 @ 12:07 UTC,,Card Game,Luigi's Picture Poker from Super Mario 64 DS with brand new gameplay and features,"['2D', 'Sprites']"
race for money (unfinished),yeebutGameS,https://yeebutgames.itch.io/race-for-moneyunfinished,27 April 2025 @ 12:04 UTC,,,,[]
Blood Strings: Metal Siege,Artem_spider444,https://artem-spider444.itch.io/blood-strings-metal-siege,27 April 2025 @ 12:02 UTC,,,Zombies vs. Heavy Metal,"['Arcade', 'Indie', 'Music', 'No AI', 'Pixel Art', 'Short']"
Roland Ahoy DEMAKE,Whatgreen,https://whatgreen.itch.io/roland-ahoy-demake,27 April 2025 @ 11:57 UTC,,Platformer,,"['Amstrad CPC', 'Demake', 'PICO-8', 'Pirates', 'Retro', 'roland']"
The world of a creature,teletuu,https://teletuu.itch.io/theworldofacreature,27 April 2025 @ 11:56 UTC,,Visual Novel,"The creature stands there, looking at the world it has created","['2D', 'artgame', 'Dark', 'Experimental', 'Multiple Endings', ""Ren'Py"", 'Short', 'Text based']"
Pink Rune Souls,Yuiceem-Soseiki,https://yuiceem-soseiki.itch.io/pink-rune-souls,27 April 2025 @ 11:56 UTC,,Platformer,Dodge the items to have enough speed to finish the level in time.,"['jumping', 'Speedrun']"
Gravity Drift,Trimurdev,https://trimurdev.itch.io/gravity-drift,27 April 2025 @ 11:56 UTC,,,You have to guide a spaceship to the goal using the gravitational feilds of planets.,[]
Les 357 années,Itooh,https://itooh.itch.io/357-annees,27 April 2025 @ 11:55 UTC,,,,"['2D', 'Casual', 'Godot', 'Singleplayer']"
EEBBEE,Hal Harris,https://halharris.itch.io/eebbee,27 April 2025 @ 11:55 UTC,,Action,"Fly as a bee to collect nectar and get back to the hive, but avoid the brambles!","['2D', 'Arcade', 'bee', 'Pixel Art', 'silly', 'Singleplayer']"
Salatan,rainslices,https://rainslices.itch.io/salatan,27 April 2025 @ 11:54 UTC,,Visual Novel,A student unravels a horrifying truth about their identity.,"['2D', 'velox-formido', 'velox-formido-2']"
Best Game Ever,Skeleton Eye,https://skeletoneye.itch.io/best-game-ever,,,,A short narrative UI nightmare about the greed and incompetence of a highly fictitious video game corp,[]
Spread Thin: We're Toast!,olivia/lunamakaio,https://lunamakaio.itch.io/spreadthin,27 April 2025 @ 11:50 UTC,,Visual Novel,"oh my god, jams? am i right? the airplane food of game dev","['chat-sim', 'Comedy', 'First-Person', 'Indie', 'Narrative', 'No AI', 'Parody', 'satire']"
Cannon Conflict,Cosmic Cat Games,https://cosmic-cat-games.itch.io/cannon-conflict,27 April 2025 @ 11:50 UTC,,Action,Fight off enemy ships in endless nautical combat.,"['3D', 'boats', 'cannon', 'Endless', 'Pirates', ""Shoot 'Em Up"", 'Singleplayer', 'Top-Down', 'Unreal Engine']"
a promise you'd never keep,LemonInk,https://lemonink.itch.io/a-promise-youd-never-keep,27 April 2025 @ 11:48 UTC,,Visual Novel,What once was never will be.,"['2D', 'Indie', 'Narrative', 'No AI', 'Short', 'Singleplayer', 'Superhero']"
take me to the lakes where all the poets went to die,Naarel,https://ednaarel.itch.io/the-lakes,27 April 2025 @ 11:44 UTC,,Visual Novel,You're not her.,"['Black and White', 'Kinetic Novel', 'Minimalist', 'Short', 'supernatural']"
TWX TAGGING,Big Rueenrs Owner,https://big-rueenrs-owner.itch.io/twx-tagging,27 April 2025 @ 11:43 UTC,,,,[]
Husk Hollow,EZ_Breezy,https://ez-breezy.itch.io/husk-hollow,,,,Play a word game with strange creatures in a corn maze - Submission for Flinders GRL Spooky Jam 2025,[]
TWX TAGGING,Big Rueenrs Owner,https://big-rueenrs-owner.itch.io/twx-tagging,27 April 2025 @ 11:43 UTC,,,,[]
Husk Hollow,EZ_Breezy,https://ez-breezy.itch.io/husk-hollow,,,,Play a word game with strange creatures in a corn maze - Submission for Flinders GRL Spooky Jam 2025,[]
Significant Cases,Adori4nu,https://adori4nu.itch.io/significant-cases,27 April 2025 @ 11:39 UTC,,,Game created for Komiks Game Jam 2k25 entry.,[]
Shadow Phantom,Snuslick,https://boarsnuslick.itch.io/shadow-phantom,27 April 2025 @ 11:37 UTC,,Puzzle,,"['2D', 'Hacking', 'Singleplayer', 'Text based']"
(2025-summer-game-chain) PigMaster,NYCU GDC,https://nycu-gdc.itch.io/nycu-gdc-pigmaster,27 April 2025 @ 11:36 UTC,,Platformer,,"['3D', 'Dark', 'Fantasy', 'Unity']"
Ice War on Europa,Zoe,https://tsambika.itch.io/ice-war-on-europa,27 April 2025 @ 11:34 UTC,$2.99,Role Playing,A small game about fighting on the cold of Europa,"['No AI', 'Sci-fi', 'Tabletop', 'Tabletop role-playing game']"
Event 518,wildflour,https://wildflour.itch.io/event-518,,,,,[]
Schulte Table mobile game,MikeVV,https://mikevv.itch.io/shulte-table-game,27 April 2025 @ 11:32 UTC,,,Schulte Table mobile game,"['Brain Training', 'Simple']"
A Mask of His Face,crow,https://plagueofcrows.itch.io/a-mask-of-his-face,27 April 2025 @ 11:31 UTC,,Visual Novel,i should've found you sooner,"['body-horror', 'Horror', 'Kinetic Novel']"
Basteroids,ZXKerl,https://zxkerl.itch.io/basteroids,27 April 2025 @ 11:30 UTC,,Shooter,Basteroids for the ZX Spectrum,"['8-Bit', 'sinclair-basic', 'ZX Spectrum']"
Liminal Realms,AdamWilliams10241,https://adamwilliams10241.itch.io/liminal-realms,27 April 2025 @ 11:29 UTC,,Card Game,"Remember your cards, and build your biggest combo yet!","['Deck Building', 'Fantasy', 'Point & Click', 'Roguelike', 'Singleplayer', 'Turn-Based Combat']"
Octroinimal,Sh00ting Star,https://sh00ting-star.itch.io/octroinimal,27 April 2025 @ 11:29 UTC,,,Jeu narratif historique et loufoque dans la France du XVIIème et XVIIIème siècle.,"['2D', '3D', 'Animals', 'Cute', 'Funny', 'Historical', 'Meaningful Choices', 'No AI', 'Singleplayer', 'Unity']"
Heavy Metal(s),Sombi,https://sombi.itch.io/heavy-metals,27 April 2025 @ 11:28 UTC,,Fighting,Let the heaviest metal win!,"['3D', 'metal']"
Metal Fixik,ASKUTKRIMSON,https://askutkrimson.itch.io/metal-fixik,,,,hard metal,[]
Ghouls in the Graveyard,jymmyboi,https://jymmyboi.itch.io/ghouls-in-the-graveyard,27 April 2025 @ 11:25 UTC,,Shooter,Low poly wave shooter,"['Ghosts', 'Horror', 'Low-poly', 'Spooky', 'Spoopy', 'Zombies']"
PerfectElegance,Boyang Meng,https://boyang-meng.itch.io/perfectelegance,27 April 2025 @ 11:23 UTC,,,,[]
Starseeker,Tesseract Team,https://tesseract-team.itch.io/starseeker,27 April 2025 @ 11:23 UTC,,Puzzle,,[]
TownSim,Zero Enna,https://zero-enna.itch.io/proto-town-sim,27 April 2025 @ 11:21 UTC,,Strategy,Proto: TownSim,"['3D', 'Casual', 'City Builder', 'Indie', 'Low-poly', 'Prototype']"
Subject Free,Ardkil,https://ardkil.itch.io/subject-free,,,Action,"A jam game inspired by carrion, made for Ankara jam 2025",[]
Totem Guardians,DeadlyKitten21,https://deadlykitten21.itch.io/totemguardians,27 April 2025 @ 11:19 UTC,,Action,,[]
Shamoke,Diofantos232,https://diofantos232.itch.io/shamoke,27 April 2025 @ 11:18 UTC,,Puzzle,,['Indie']
Frogger,Brallex,https://brallex.itch.io/frogger,27 April 2025 @ 11:17 UTC,,Action,Frogger made in Godot,"['2D', 'Arcade', 'frogger', 'Godot', 'Pixel Art', 'Remake', 'Retro']"
(don't!) Overgrow,Franc Porta,https://franc-porta.itch.io/dont-overgrow,27 April 2025 @ 11:16 UTC,,Simulation,,"['2D', 'Game Jam', 'resource-management', 'spring']"
Lost Kin,Grimrose Studios,https://grimrose-studios.itch.io/lost-kin,,,Visual Novel,"Losing a friend is never easy, even harder if they are alive and have just left you.",[]
Endless Shooter,SugeYali,https://sugeyali.itch.io/endless-shooter,27 April 2025 @ 11:14 UTC,,Shooter,My Year 2 School Project,"['2D', 'Arcade', 'Indie', 'Short', 'Singleplayer', 'Unity']"
Cells Eat Cells,Nidel,https://nidel.itch.io/cell-eats-cell,,,Action,Eat and survive as long as you can!,[]
Help! Veggies Ate My Rabbit!!!,Pairu,https://pairu.itch.io/veggieatemyrabbits,27 April 2025 @ 11:11 UTC,,Shooter,"Topdown, roguelike shooter where bunnies are your health!","['bunnies', 'Cute', 'No AI', 'overgrown', 'Pixel Art', 'Top down shooter']"
"The Hunter, the Poet, and the Pheasant",pamsdrabbles,https://pamsdrabbles.itch.io/the-hunter-the-poet-and-the-pheasant,27 April 2025 @ 11:11 UTC,,Visual Novel,"""Two of us will be alone, with every man's hand against us.""","['LGBT', 'Multiple Endings', 'Short']"
Bread Bun World,Mimon z 80ek,https://mimon-z-80ek.itch.io/houska-world,27 April 2025 @ 11:11 UTC,,Platformer,Game by small team of game developers,"['Indie', 'Singleplayer']"
Pong,Justadude46723,https://justadude46723.itch.io/pong,27 April 2025 @ 11:10 UTC,,Strategy,READ BEFORE YOU PLAY this game only works on windows because its a .EXE FILE. CONTROLS: W&S FOR PLAYER 1 PLAYER 2 ARROWS,[]
The Ophiuchus,Tobkubos,https://tobkubos.itch.io/the-ophiuchus,27 April 2025 @ 11:10 UTC,,Shooter,,[]
Forsa Horizon,Bratek,https://bratek.itch.io/forsa-horizon,,,,,[]
Coherence,KazuSady,https://kazusady.itch.io/coherence,27 April 2025 @ 11:09 UTC,,,Game made for Komiks Game Jam 2k25.,[]
Amissa Sigma,Makar Oliinyk,https://makar-oliinyk.itch.io/amissa-sigma,27 April 2025 @ 11:06 UTC,,,Simple but addictive casual time killer,"['2D', 'Bullet Hell', 'comicsgamejam2k25', 'Fantasy', 'High Score', 'No AI']"
Wild Runes,adanadhar,https://adanadhar.itch.io/wild-runes,27 April 2025 @ 11:06 UTC,,Puzzle,A fast-paced memory game,"['Arcade', 'Fantasy', 'No AI', 'Top-Down', 'Unity']"
Boost Ball,jagiello,https://jagiello.itch.io/boost-ball,,,Platformer,Fast-paced 3D side-scrolling game where you control an agile ball,[]
Boost Ball,jagiello,https://jagiello.itch.io/boost-ball,27 April 2025 @ 11:06 UTC,,Platformer,Fast-paced 3D side-scrolling game where you control an agile ball,"['3D', '3D Platformer', 'Cyberpunk', 'DRM Free', 'Fast-Paced', 'Physics', 'Sci-fi', 'Side Scroller', 'Singleplayer', 'Unreal Engine']"
